Employee_ID,Department,Job_Level,Location,Gender,Education_Level,Performance_Rating,Monthly_Salary,Hire_Date,Exit_Date,Attrition_Status,Attrition_Type,Tenure_Years,Date_Error_Flag,Tenure_Flag
1487,Engineering,Junior,Accra,Female,Bachelor,3,958,11/13/2023,,0,Active,9.202739726,OK,OK
1488,Finance,Mid,Lagos,Female,PhD,5,956,11/16/2023,,0,Active,4.915068493,OK,OK
1489,Engineering,Senior,Nairobi,Female,Bachelor,4,956,11/16/2023,,0,Active,4.38630137,OK,OK
1490,Engineering,Senior,Lagos,Female,Master,3,948,11/18/2023,,0,Active,9.512328767,OK,Missing Tenure
1491,Engineering,Junior,Accra,Male,Diploma,3,945,11/18/2023,,1,Voluntary,,Date Error,OK
1492,Engineering,Senior,Nairobi,Female,Bachelor,3,945,11/21/2023,,0,Active,7.915068493,OK,OK
1493,Engineering,Mid,Lagos,Male,Bachelor,3,933,11/24/2023,,0,Active,5.134246575,OK,OK
1494,Sales,Mid,Nairobi,Male,Bachelor,3,929,11/29/2023,,0,Active,4.769863014,OK,OK
1495,Operations,Junior,Nairobi,Male,Master,3,920,11/29/2023,,0,Active,4.778082192,OK,OK
1496,Finance,Senior,Lagos,Female,Diploma,3,920,12/6/2023,,0,Active,9.994520548,OK,OK
1497,Finance,Junior,Lagos,Male,Diploma,2,915,12/19/2023,,0,Active,7.931506849,OK,Missing Tenure
1498,Operations,Junior,Accra,Female,Master,5,915,12/26/2023,,1,Voluntary,,Date Error,OK
1499,Engineering,Junior,Accra,Male,Bachelor,2,912,12/27/2023,,0,Active,6.923287671,OK,OK
1500,Marketing,Senior,Lagos,Male,Master,5,902,12/30/2023,,0,Active,5.249315068,OK,OK
